date,asset,regime,y_true,baseline_pred,lr_prob,rf_prob,xgb_prob
2015-03-09,SPY,0,0,1,0.5416046775683778,0.5355446832889271,0.5329749
2015-03-10,SPY,0,0,1,0.5786218862202015,0.5244911701555119,0.6173156
2015-03-11,SPY,0,1,1,0.5508928114468219,0.5045982665108677,0.3993298
2015-03-12,SPY,0,0,1,0.5447355139928283,0.5149051059849683,0.5010531
2015-03-13,SPY,0,1,1,0.574095125215396,0.6008882795323328,0.65311486
2015-03-16,SPY,0,1,1,0.555669164776396,0.5535046189022491,0.51604295
2015-03-17,SPY,0,1,1,0.5470752091221861,0.50941094378992,0.45830467
2015-03-18,SPY,0,0,1,0.5769927412239714,0.6058078759693543,0.65467626
2015-03-19,SPY,0,1,1,0.5490520957091551,0.5229707085020643,0.5782603
2015-03-20,SPY,0,0,1,0.5561586848120134,0.5543418782467007,0.5049567
2015-03-23,SPY,0,0,1,0.5250990436763571,0.5281367829381962,0.5130584
2015-03-24,SPY,0,0,1,0.5289502972116398,0.5482640309329926,0.5757594
2015-03-25,SPY,0,1,1,0.5428591086006314,0.5971211167507052,0.54280704
2015-03-26,SPY,0,1,1,0.5349392819846752,0.6039559797165476,0.5076037
2015-03-27,SPY,0,1,1,0.5131210070162452,0.4901407031939529,0.41904068
2015-03-30,SPY,0,0,1,0.5103117140034187,0.5437668211650716,0.47789207
2015-03-31,SPY,0,0,1,0.5323675377040458,0.5241928583420037,0.47120294
2015-04-01,SPY,0,1,1,0.5337135400085252,0.47240141070177627,0.3534412
2015-04-02,SPY,0,1,1,0.517183492644034,0.5553267209310586,0.48205587
2015-04-06,SPY,0,0,1,0.5333567105364665,0.5341378790359546,0.5529271
2015-04-07,SPY,0,1,1,0.5146436072154863,0.5231482681547074,0.50502795
2015-04-08,SPY,0,1,1,0.5263350864917526,0.4784287637764249,0.46277353
2015-04-09,SPY,0,1,1,0.5276632404592536,0.4791125411766046,0.49992406
2015-04-10,SPY,0,0,1,0.5201973492056315,0.4208512196127074,0.4443973
2015-04-13,SPY,0,1,1,0.5295869282928184,0.514014004127933,0.5064676
2015-04-14,SPY,0,1,1,0.5236831154919338,0.47118001395102926,0.49169132
